max_val_kappa,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
0.013888895511627197,23.510468244552612,False,,,1,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-45-41,1645364741,23.510468244552612,3379136,c4140,140.77.78.79,23.510468244552612,0,1
0.12962961196899414,13.6978018283844,False,,,2,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-45-54,1645364754,37.20827007293701,3379136,c4140,140.77.78.79,37.20827007293701,0,2
0.12962961196899414,12.679498195648193,False,,,3,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-46-07,1645364767,49.887768268585205,3379136,c4140,140.77.78.79,49.887768268585205,0,3
0.5138888955116272,13.749207019805908,False,,,4,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-46-21,1645364781,63.63697528839111,3379136,c4140,140.77.78.79,63.63697528839111,0,4
0.5138888955116272,13.062318563461304,False,,,5,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-46-34,1645364794,76.69929385185242,3379136,c4140,140.77.78.79,76.69929385185242,0,5
0.5138888955116272,13.644848823547363,False,,,6,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-46-48,1645364808,90.34414267539978,3379136,c4140,140.77.78.79,90.34414267539978,0,6
0.5138888955116272,14.161141872406006,False,,,7,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-47-02,1645364822,104.50528454780579,3379136,c4140,140.77.78.79,104.50528454780579,0,7
0.6296296119689941,11.990968942642212,False,,,8,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-47-14,1645364834,116.496253490448,3379136,c4140,140.77.78.79,116.496253490448,0,8
0.6574074029922485,13.817527532577515,False,,,9,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-47-28,1645364848,130.3137810230255,3379136,c4140,140.77.78.79,130.3137810230255,0,9
0.6574074029922485,13.232539892196655,False,,,10,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-47-41,1645364861,143.54632091522217,3379136,c4140,140.77.78.79,143.54632091522217,0,10
0.6574074029922485,13.564745426177979,False,,,11,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-47-54,1645364874,157.11106634140015,3379136,c4140,140.77.78.79,157.11106634140015,0,11
0.6574074029922485,14.149596929550171,False,,,12,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-48-08,1645364888,171.26066327095032,3379136,c4140,140.77.78.79,171.26066327095032,0,12
0.6712962985038757,13.543064832687378,False,,,13,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-48-22,1645364902,184.8037281036377,3379136,c4140,140.77.78.79,184.8037281036377,0,13
0.6712962985038757,13.133600950241089,False,,,14,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-48-35,1645364915,197.93732905387878,3379136,c4140,140.77.78.79,197.93732905387878,0,14
0.7083333730697632,16.640289306640625,False,,,15,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-48-52,1645364932,214.5776183605194,3379136,c4140,140.77.78.79,214.5776183605194,0,15
0.7083333730697632,13.823206186294556,False,,,16,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-49-06,1645364946,228.40082454681396,3379136,c4140,140.77.78.79,228.40082454681396,0,16
0.7731481790542603,13.303755283355713,False,,,17,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-49-19,1645364959,241.70457983016968,3379136,c4140,140.77.78.79,241.70457983016968,0,17
0.7731481790542603,13.806889057159424,False,,,18,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-49-33,1645364973,255.5114688873291,3379136,c4140,140.77.78.79,255.5114688873291,0,18
0.7731481790542603,13.875046014785767,False,,,19,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-49-47,1645364987,269.38651490211487,3379136,c4140,140.77.78.79,269.38651490211487,0,19
0.7731481790542603,13.837134838104248,False,,,20,6ed45_00072,cee4045bddbd43f88c0702ab876fcf29,2022-02-20_14-50-00,1645365000,283.2236497402191,3379136,c4140,140.77.78.79,283.2236497402191,0,20
