max_val_kappa,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
0.25925928354263306,15.092408418655396,False,,,1,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-39-28,1645349968,15.092408418655396,115540,c4140,140.77.78.79,15.092408418655396,0,1
0.25925928354263306,4.232125520706177,False,,,2,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-39-32,1645349972,19.324533939361572,115540,c4140,140.77.78.79,19.324533939361572,0,2
0.3611111044883728,4.044735431671143,False,,,3,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-39-36,1645349976,23.369269371032715,115540,c4140,140.77.78.79,23.369269371032715,0,3
0.36574071645736694,4.050180435180664,False,,,4,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-39-41,1645349981,27.41944980621338,115540,c4140,140.77.78.79,27.41944980621338,0,4
0.36574071645736694,3.88899302482605,False,,,5,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-39-44,1645349984,31.30844283103943,115540,c4140,140.77.78.79,31.30844283103943,0,5
0.36574071645736694,3.7166478633880615,False,,,6,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-39-48,1645349988,35.02509069442749,115540,c4140,140.77.78.79,35.02509069442749,0,6
0.4490740895271301,4.159759283065796,False,,,7,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-39-52,1645349992,39.184849977493286,115540,c4140,140.77.78.79,39.184849977493286,0,7
0.4490740895271301,3.8433640003204346,False,,,8,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-39-56,1645349996,43.02821397781372,115540,c4140,140.77.78.79,43.02821397781372,0,8
0.4490740895271301,3.4453675746917725,False,,,9,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-40-00,1645350000,46.47358155250549,115540,c4140,140.77.78.79,46.47358155250549,0,9
0.4490740895271301,3.628108501434326,False,,,10,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-40-03,1645350003,50.10169005393982,115540,c4140,140.77.78.79,50.10169005393982,0,10
0.5185185074806213,3.901923179626465,False,,,11,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-40-07,1645350007,54.003613233566284,115540,c4140,140.77.78.79,54.003613233566284,0,11
0.5601851940155029,4.228691816329956,False,,,12,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-40-11,1645350011,58.23230504989624,115540,c4140,140.77.78.79,58.23230504989624,0,12
0.5648148059844971,3.904498338699341,False,,,13,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-40-15,1645350015,62.13680338859558,115540,c4140,140.77.78.79,62.13680338859558,0,13
0.5833333730697632,4.069854021072388,False,,,14,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-40-19,1645350019,66.20665740966797,115540,c4140,140.77.78.79,66.20665740966797,0,14
0.5833333730697632,3.973783016204834,False,,,15,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-40-23,1645350023,70.1804404258728,115540,c4140,140.77.78.79,70.1804404258728,0,15
0.5833333730697632,4.059478044509888,False,,,16,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-40-27,1645350027,74.23991847038269,115540,c4140,140.77.78.79,74.23991847038269,0,16
0.6527777910232544,4.292769432067871,False,,,17,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-40-32,1645350032,78.53268790245056,115540,c4140,140.77.78.79,78.53268790245056,0,17
0.6527777910232544,4.037445545196533,False,,,18,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-40-36,1645350036,82.5701334476471,115540,c4140,140.77.78.79,82.5701334476471,0,18
0.6527777910232544,4.2764458656311035,False,,,19,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-40-40,1645350040,86.8465793132782,115540,c4140,140.77.78.79,86.8465793132782,0,19
0.6527777910232544,4.0857484340667725,False,,,20,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-40-44,1645350044,90.93232774734497,115540,c4140,140.77.78.79,90.93232774734497,0,20
0.6574074029922485,3.943237781524658,False,,,21,60728_00041,e36c8ce6d6e94aa083e28bb99ddb9297,2022-02-20_10-40-48,1645350048,94.87556552886963,115540,c4140,140.77.78.79,94.87556552886963,0,21
