max_val_kappa,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
0.0,18.938584804534912,False,,,1,7f1b7_00392,ae231d761c314f8b85bc78d1bf28b9e6,2022-02-16_06-56-33,1644990993,18.938584804534912,1815339,c4140,140.77.78.79,18.938584804534912,0,1
0.08796298503875732,6.2606120109558105,False,,,2,7f1b7_00392,ae231d761c314f8b85bc78d1bf28b9e6,2022-02-16_06-56-39,1644990999,25.199196815490723,1815339,c4140,140.77.78.79,25.199196815490723,0,2
0.08796298503875732,6.952296018600464,False,,,3,7f1b7_00392,ae231d761c314f8b85bc78d1bf28b9e6,2022-02-16_06-56-46,1644991006,32.15149283409119,1815339,c4140,140.77.78.79,32.15149283409119,0,3
0.08796298503875732,7.0659449100494385,False,,,4,7f1b7_00392,ae231d761c314f8b85bc78d1bf28b9e6,2022-02-16_06-56-53,1644991013,39.217437744140625,1815339,c4140,140.77.78.79,39.217437744140625,0,4
0.08796298503875732,6.659794807434082,False,,,5,7f1b7_00392,ae231d761c314f8b85bc78d1bf28b9e6,2022-02-16_06-57-00,1644991020,45.87723255157471,1815339,c4140,140.77.78.79,45.87723255157471,0,5
0.08796298503875732,6.583335876464844,False,,,6,7f1b7_00392,ae231d761c314f8b85bc78d1bf28b9e6,2022-02-16_06-57-07,1644991027,52.46056842803955,1815339,c4140,140.77.78.79,52.46056842803955,0,6
0.08796298503875732,6.100350379943848,False,,,7,7f1b7_00392,ae231d761c314f8b85bc78d1bf28b9e6,2022-02-16_06-57-13,1644991033,58.5609188079834,1815339,c4140,140.77.78.79,58.5609188079834,0,7
0.08796298503875732,6.472846269607544,False,,,8,7f1b7_00392,ae231d761c314f8b85bc78d1bf28b9e6,2022-02-16_06-57-19,1644991039,65.03376507759094,1815339,c4140,140.77.78.79,65.03376507759094,0,8
0.14351850748062134,5.622555494308472,False,,,9,7f1b7_00392,ae231d761c314f8b85bc78d1bf28b9e6,2022-02-16_06-57-25,1644991045,70.65632057189941,1815339,c4140,140.77.78.79,70.65632057189941,0,9
0.14351850748062134,6.2729878425598145,False,,,10,7f1b7_00392,ae231d761c314f8b85bc78d1bf28b9e6,2022-02-16_06-57-31,1644991051,76.92930841445923,1815339,c4140,140.77.78.79,76.92930841445923,0,10
0.18518519401550293,6.527185678482056,False,,,11,7f1b7_00392,ae231d761c314f8b85bc78d1bf28b9e6,2022-02-16_06-57-37,1644991057,83.45649409294128,1815339,c4140,140.77.78.79,83.45649409294128,0,11
0.18518519401550293,6.393661260604858,False,,,12,7f1b7_00392,ae231d761c314f8b85bc78d1bf28b9e6,2022-02-16_06-57-44,1644991064,89.85015535354614,1815339,c4140,140.77.78.79,89.85015535354614,0,12
